epoch,startBlock,lockBlock,endBlock,lockPrice,closePrice,totalAmount,bullAmount,bearAmount,rewardBaseCalAmount,rewardAmount,oracleCalled
20495,10126870,10126970,10127070,39940066654,39910395384,13262808363635766105,3357895063453997330,9904913300181768775,9904913300181768775,12864924112726693121,True
20496,10126974,10127074,10127174,39910395384,39867495498,22920641269816271883,5307271293784610515,17613369976031661368,17613369976031661368,22233022031721783726,True
20497,10127077,10127177,10127277,39867495498,39816210600,10034311594290282827,3998063875634209539,6036247718656073288,6036247718656073288,9733282246461574342,True
20498,10127180,10127280,10127380,39816210600,39642496052,24286617756731339340,1497108441045870150,22789509315685469190,22789509315685469190,23558019224029399159,True
20499,10127283,10127383,10127483,39642496052,39648000000,20858739530796835285,4000592486915348724,16858147043881486561,4000592486915348724,20232977344872930226,True
20500,10127388,10127488,10127588,39648000000,39670618872,20768627648996012383,17444693745887759280,3323933903108253103,17444693745887759280,20145568819526132011,True
20501,10127491,10127591,10127691,39670618872,39842330339,21126658044218785467,13960823463008220650,7165834581210564817,13960823463008220650,20492858302892221902,True
20502,10127594,10127694,10127794,39842330339,39945481622,12347286882459464273,10266435914244957621,2080850968214506652,10266435914244957621,11976868275985680344,True
20503,10127697,10127797,10127897,39945481622,40083290038,19606213987329924902,12601323597828884672,7004890389501040230,12601323597828884672,19018027567710027154,True
20504,10127800,10127900,10128000,40083290038,40063337643,15451061746739804647,7637341313396069751,7813720433343734896,7813720433343734896,14987529894337610507,True
20505,10127904,10128004,10128104,40063337643,40103661700,9548343525493337188,6179671110412553021,3368672415080784167,6179671110412553021,9261893219728537072,True
20506,10128007,10128107,10128207,40103661700,40167090301,8665040410704360647,4854678767318195463,3810361643386165184,4854678767318195463,8405089198383229827,True
20507,10128111,10128211,10128311,40167090301,40335342474,21835931879566108267,18409202465438922115,3426729414127186152,18409202465438922115,21180853923179125018,True
20508,10128214,10128314,10128414,40335342474,40378000000,10182326840959949719,8367133199322292624,1815193641637657095,8367133199322292624,9876857035731151227,True
20509,10128317,10128417,10128517,40378000000,40415390487,13341562859279899524,10722296546255733812,2619266313024165712,10722296546255733812,12941315973501502538,True
20510,10128420,10128520,10128620,40415390487,40363426293,9082569563034220379,5524673151712000852,3557896411322219527,3557896411322219527,8810092476143193767,True
20511,10128523,10128623,10128723,40363426293,40410349806,13334438483206222461,7653176256569945328,5681262226636277133,7653176256569945328,12934405328710035787,True
20512,10128626,10128726,10128826,40410349806,40473000000,8791048303792501953,5800773156722414750,2990275147070087203,5800773156722414750,8527316854678726894,True
20513,10128729,10128829,10128929,40473000000,40422386240,11997174385052652067,7115721010310999084,4881453374741652983,4881453374741652983,11637259153501072504,True
20514,10128833,10128933,10129033,40422386240,40374382480,13484182605590787497,6208112250197906164,7276070355392881333,7276070355392881333,13079657127423063872,True
20515,10128936,10129036,10129136,40374382480,40389264249,11884544289893093392,7260908939276590773,4623635350616502619,7260908939276590773,11528007961196300590,True
20516,10129039,10129139,10129239,40389264249,40469809222,17828809065573236825,12564173796154102705,5264635269419134120,12564173796154102705,17293944793606039720,True
20517,10129143,10129243,10129343,40469809222,40416874039,16465325066272237481,4202261562865762235,12263063503406475246,12263063503406475246,15971365314284070356,True
20518,10129246,10129346,10129446,40416874039,40428255982,8471095025651893551,4066397092904597823,4404697932747295728,4066397092904597823,8216962174882336744,True
20519,10129350,10129450,10129550,40428255982,40279317165,6050251652321413920,2787173896085121701,3263077756236292219,3263077756236292219,5868744102751771502,True
20520,10129453,10129553,10129653,40279317165,40215415560,16681905575767626832,9035115486591259283,7646790089176367549,7646790089176367549,16181448408494598027,True
20521,10129556,10129656,10129756,40215415560,40245971526,8377599802674228236,3320438460602572651,5057161342071655585,3320438460602572651,8126271808594001388,True
20522,10129660,10129760,10129860,40245971526,40328000000,9249465788852394515,6974887560440662735,2274578228411731780,6974887560440662735,8971981815186822679,True
20523,10129763,10129863,10129963,40328000000,40381071168,8932302883389548775,6311752679176274110,2620550204213274665,6311752679176274110,8664333796887862311,True
20524,10129867,10129967,10130067,40381071168,40431268051,8751989538437756674,4267676223596163464,4484313314841593210,4267676223596163464,8489429852284623973,True
20525,10129970,10130070,10130170,40431268051,40399210400,6641813704422929716,5348042563997584316,1293771140425345400,1293771140425345400,6442559293290241824,True
20526,10130074,10130174,10130274,40399210400,40393000000,12535044310619511748,7613450786671322575,4921593523948189173,4921593523948189173,12158992981300926395,True
20527,10130178,10130278,10130378,40393000000,40285151586,11784407776772982983,3533621243837312725,8250786532935670258,8250786532935670258,11430875543469793493,True
20528,10130282,10130382,10130482,40285151586,40114504850,10184900897227176277,2134771659021225534,8050129238205950743,8050129238205950743,9879353870310360988,True
20529,10130386,10130486,10130586,40114504850,40093000000,14967978269595034550,4686214630193743067,10281763639401291483,10281763639401291483,14518938921507183513,True
20530,10130489,10130589,10130689,40093000000,40110000000,10771634144494779730,5260191092271602925,5511443052223176805,5260191092271602925,10448485120159936338,True
20531,10130592,10130692,10130792,40110000000,40068986804,8169111293606559792,2983444611324818225,5185666682281741567,5185666682281741567,7924037954798362998,True
20532,10130695,10130795,10130895,40068986804,40151000000,19315573822663302345,9995735744866671200,9319838077796631145,9995735744866671200,18736106607983403274,True
20533,10130798,10130898,10130998,40151000000,39990144948,8013821307530489765,4382659109010228597,3631162198520261168,3631162198520261168,7773406668304575072,True
20534,10130901,10131001,10131101,39990144948,39913858216,33180806483091627529,5078685625942964864,28102120857148662665,28102120857148662665,32185382288598878703,True
20535,10131004,10131104,10131204,39913858216,39797219613,15036948678548401764,2564279965684573125,12472668712863828639,12472668712863828639,14585840218191949711,True
20536,10131107,10131207,10131307,39797219613,39849851681,20211046193990028882,7596070051321078717,12614976142668950165,7596070051321078717,19604714808170328015,True
20537,10131210,10131310,10131410,39849851681,39906532707,9538543680605569052,5916074127316292934,3622469553289276118,5916074127316292934,9252387370187401980,True
20538,10131313,10131413,10131513,39906532707,39945012581,9483847227691531950,5120579844627588092,4363267383063943858,5120579844627588092,9199331810860785991,True
20539,10131416,10131516,10131616,39945012581,40053073673,12669883111463547223,9310116741328231835,3359766370135315388,9310116741328231835,12289786618119640806,True
20540,10131520,10131620,10131720,40053073673,0,11805214222712458067,6274612589225897225,5530601633486560842,0,0,False
20541,10131624,10131724,10131824,0,0,22500000000000000,20000000000000000,2500000000000000,0,0,False
