epoch,startBlock,lockBlock,endBlock,lockPrice,closePrice,totalAmount,bullAmount,bearAmount,rewardBaseCalAmount,rewardAmount,oracleCalled
0,0,0,0,0,0,0,0,0,0,0,False
1,6951937,6952037,6952137,54997895283,55301865660,0,0,0,0,0,True
2,6952040,6952140,6952240,55301865660,55511901055,388053500296709649,266442751650730388,121610748645979261,266442751650730388,11641605008901289,True
3,6952143,6952243,6952343,55511901055,55460958560,7007541259774026611,4457928854014466286,2549612405759560325,2549612405759560325,210226237793220798,True
4,6952245,6952345,6952445,55460958560,55525223505,16729949714394361591,8239060409110084686,8490889305284276905,8239060409110084686,16228051222962530743,True
5,6952347,6952447,6952547,55525223505,55732000000,26331973913118814277,16529556613752410697,9802417299366403580,16529556613752410697,25542014695725249848,True
6,6952450,6952550,6952650,55732000000,55700000000,37715507851197623285,21603903821881465364,16111604029316157921,16111604029316157921,36584042615661694586,True
7,6952553,6952653,6952753,55700000000,55790332516,22416874702524014690,13132656082612427454,9284218619911587236,13132656082612427454,21744368461448294249,True
8,6952656,6952756,6952856,55790332516,55825893449,45030181579759206638,34040893109852930208,10989288469906276430,34040893109852930208,43679276132366430438,True
9,6952759,6952859,6952959,55825893449,55593778134,36310475561171545566,19524738321085436979,16785737240086108587,16785737240086108587,35221161294336399199,True
10,6952862,6952962,6953062,55593778134,55422647799,37877909581204476945,20982517635246025084,16895391945958451861,16895391945958451861,36741572293768342636,True
11,6952965,6953065,6953165,55422647799,55409524584,43144461988813378405,27119245383444782900,16025216605368595505,16025216605368595505,41850128129148977052,True
12,6953068,6953168,6953268,55409524584,55492565020,55537987332937874793,39251961189670836401,16286026143267038392,39251961189670836401,53871847712949738549,True
13,6953171,6953271,6953371,55492565020,55633932914,44804673737310798481,23001539901285421113,21803133836025377368,23001539901285421113,43460533525191474526,True
14,6953273,6953373,6953473,55633932914,55654077049,45422359074467660216,27584991162381704139,17837367912085956077,27584991162381704139,44059688302233630409,True
15,6953376,6953476,6953576,55654077049,55683199030,24362229240874107689,12635057484792481681,11727171756081626008,12635057484792481681,23631362363647884458,True
16,6953479,6953579,6953679,55683199030,55877193578,27985730584456427782,15712951368068620305,12272779216387807477,15712951368068620305,27146158666922734948,True
17,6953582,6953682,6953782,55877193578,55696613182,53077849007552204789,30907866377902450779,22169982629649754010,22169982629649754010,51485513537325638645,True
18,6953684,6953784,6953884,55696613182,55697000000,56963325564894060529,31825800642146238376,25137524922747822153,31825800642146238376,55254425797947238713,True
19,6953787,6953887,6953987,55697000000,55679566262,35812261269326808210,22508942772413248651,13303318496913559559,13303318496913559559,34737893431247003963,True
20,6953890,6953990,6954090,55679566262,55728207220,32078597918198787742,20668266506816499185,11410331411382288557,20668266506816499185,31116239980652824109,True
21,6953992,6954092,6954192,55728207220,55491875238,36367195961329787188,21081376313792722084,15285819647537065104,15285819647537065104,35276180082489893572,True
22,6954094,6954194,6954294,55491875238,55305815102,53170755768912517171,31091624093623210843,22079131675289306328,22079131675289306328,51575633095845141655,True
23,6954197,6954297,6954397,55305815102,55248152312,41318148399785845709,22543444164026497493,18774704235759348216,18774704235759348216,40078603947792270337,True
24,6954300,6954400,6954500,55248152312,55238524976,43964649405059516181,22513274237764874775,21451375167294641406,21451375167294641406,42645709922907730695,True
25,6954402,6954502,6954602,55238524976,55326958976,50080647109177134653,28870118123710760925,21210528985466373728,28870118123710760925,48578227695901820613,True
26,6954505,6954605,6954705,55326958976,55022924712,33772838125242425747,17821026989509357227,15951811135733068520,15951811135733068520,32759652981485152974,True
27,6954608,6954708,6954808,55022924712,54685617990,47246688544479451761,25474760825884618429,21771927718594833332,21771927718594833332,45829287888145068208,True
28,6954710,6954810,6954910,54685617990,54745000000,54184050910534567154,26653794600045990163,27530256310488576991,26653794600045990163,52558529383218530139,True
29,6954813,6954913,6955013,54745000000,54916848302,31931724142597966034,18750406535380636567,13181317607217329467,18750406535380636567,30973772418320027052,True
30,6954916,6955016,6955116,54916848302,54766000000,36232198552868478996,16908139365320771838,19324059187547707158,19324059187547707158,35145232596282424626,True
31,6955019,6955119,6955219,54766000000,55064798151,38097571953311746713,20379490235026170916,17718081718285575797,20379490235026170916,36954644794712394311,True
32,6955122,6955222,6955322,55064798151,55130044587,51019202934857632062,33036988554275132253,17982214380582499809,33036988554275132253,49488626846811903100,True
33,6955225,6955325,6955425,55130044587,54987000000,29205412904821611023,13924572268480945647,15280840636340665376,15280840636340665376,28329250517676962692,True
34,6955328,6955428,6955528,54987000000,54848534139,34670740737188874872,14771037274998793284,19899703462190081588,19899703462190081588,33630618515073208625,True
35,6955431,6955531,6955631,54848534139,55010439422,44464048086408062191,23689566431246901470,20774481655161160721,23689566431246901470,43130126643815820325,True
36,6955534,6955634,6955734,55010439422,55143542623,76644483582639490519,34541482248840055578,42103001333799434941,34541482248840055578,74345149075160305803,True
37,6955636,6955736,6955836,55143542623,55254220768,37968052208832437837,19966201724203535910,18001850484628901927,19966201724203535910,36829010642567464701,True
38,6955739,6955839,6955939,55254220768,55199970750,41722122747587254006,21070156185945050672,20651966561642203334,20651966561642203334,40470459065159636385,True
39,6955841,6955941,6956041,55199970750,55365811062,32976852994889027087,16250916616141858027,16725936378747169060,16250916616141858027,31987547405042356274,True
40,6955944,6956044,6956144,55365811062,55271421586,43744917095895487796,28563099028533702019,15181818067361785777,15181818067361785777,42432569583018623162,True
41,6956047,6956147,6956247,55271421586,55301502907,28015810024010403271,15761578550594812801,12254231473415590470,15761578550594812801,27175335723290091172,True
42,6956149,6956249,6956349,55301502907,55342937322,46832321138390922874,25080908009609837887,21751413128781084987,25080908009609837887,45427351504239195187,True
43,6956252,6956352,6956452,55342937322,55381649209,31434698575234227430,17142064037382860231,14292634537851367199,17142064037382860231,30491657617977200607,True
44,6956355,6956455,6956555,55381649209,55371444162,23839083371637552328,14345480501839183806,9493602869798368522,9493602869798368522,23123910870488425758,True
45,6956458,6956558,6956658,55371444162,55519590163,44209990894776805847,27617891060185735739,16592099834591070108,27617891060185735739,42883691167933501671,True
46,6956561,6956661,6956761,55519590163,55625016384,46215812434534704527,28362295486426971868,17853516948107732659,28362295486426971868,44829338061498663391,True
47,6956664,6956764,6956864,55625016384,55844183239,39175776820741312593,21083216420645629262,18092560400095683331,21083216420645629262,38000503516119073215,True
48,6956767,6956867,6956967,55844183239,55991602670,53106717735690029122,28752135570513443121,24354582165176586001,28752135570513443121,51513516203619328248,True
49,6956870,6956970,6957070,55991602670,56106977829,46790436031590583957,24682904025504915654,22107532006085668303,24682904025504915654,45386722950642866438,True
50,6956973,6957073,6957173,56106977829,56027174987,57479897858124523702,36983484090334082182,20496413767790441520,20496413767790441520,55755500922380787990,True
51,6957076,6957176,6957276,56027174987,56094406240,61020988191130574878,33072205946818130261,27948782244312444617,33072205946818130261,59190358545396657631,True
52,6957179,6957279,6957379,56094406240,56167314578,46998193322129671705,28332901099848169253,18665292222281502452,28332901099848169253,45588247522465781553,True
53,6957282,6957382,6957482,56167314578,56166000000,47429308709006371434,23968330913979882195,23460977795026489239,23460977795026489239,46006429447736180290,True
54,6957384,6957484,6957584,56166000000,56296023869,42986471650646271940,27621741732931823212,15364729917714448728,27621741732931823212,41696877501126883781,True
55,6957488,6957588,6957688,56296023869,56265000000,19866365278763341670,10489152070481045554,9377213208282296116,9377213208282296116,19270374320400441419,True
56,6957591,6957691,6957791,56265000000,56056000000,10177939335206171111,6393770338848565525,3784168996357605586,3784168996357605586,9872601155149985977,True
57,6957694,6957794,6957894,56056000000,0,8521740657986276145,3881481485775199152,4640259172211076993,0,0,False
58,6957797,6957897,6957997,0,0,38277244901685316460,18462058234398024719,19815186667287291741,0,0,False
59,6958802,6958902,6959002,56297599130,56480137538,13446881739175977973,8544702377559569068,4902179361616408905,8544702377559569068,13043475287000698633,True
60,6958905,6959005,6959105,56480137538,56537000000,21351800455741651755,9845365072447032381,11506435383294619374,9845365072447032381,20711246442069402202,True
61,6959007,6959107,6959207,56537000000,56254672380,28317386126294753212,17796372924525676031,10521013201769077181,10521013201769077181,27467864542505910615,True
62,6959110,6959210,6959310,56254672380,56291611002,30280352660971547964,20753756798854401516,9526595862117146448,20753756798854401516,29371942081142401525,True
63,6959213,6959313,6959413,56291611002,56066364420,28885592239093449644,16285927313274100863,12599664925819348781,12599664925819348781,28019024471920646154,True
64,6959317,6959417,6959517,56066364420,55957813153,40354483652483517341,19141000117681422409,21213483534802094932,21213483534802094932,39143849142909011820,True
65,6959420,6959520,6959620,55957813153,55936000000,33822696816830207044,17794508281812379098,16028188535017827946,16028188535017827946,32808015912325300832,True
66,6959525,6959625,6959725,55936000000,56086577286,39743231988592197080,26695376798095846785,13047855190496350295,26695376798095846785,38550935028934431167,True
67,6959628,6959728,6959828,56086577286,55999574557,48630454752306280584,25284927851835170901,23345526900471109683,23345526900471109683,47171541109737092166,True
68,6959731,6959831,6959931,55999574557,55989130238,36438542027557501840,19027552682802079995,17410989344755421845,17410989344755421845,35345385766730776784,True
69,6959835,6959935,6960035,55989130238,56049079295,51160345476831289942,29282235756314683871,21878109720516606071,29282235756314683871,49625535112526351243,True
70,6959938,6960038,6960138,56049079295,56054451502,34681546883386502990,19317444116537118692,15364102766849384298,19317444116537118692,33641100476884907900,True
71,6960045,6960145,6960245,56054451502,56155830564,54029746468651809183,28307503258911047437,25722243209740761746,28307503258911047437,52408854074592254907,True
72,6960148,6960248,6960348,56155830564,56199187922,55142341435451682476,27080690301414898044,28061651134036784432,27080690301414898044,53488071192388132001,True
73,6960250,6960350,6960450,56199187922,56133800493,42367933446469738986,23963369212189676182,18404564234280062804,18404564234280062804,41096895443075646816,True
74,6960353,6960453,6960553,56133800493,56088138120,52810267940253161430,26038926576703399087,26771341363549762343,26771341363549762343,51225959902045566587,True
75,6960456,6960556,6960656,56088138120,55925072658,55852939014955858131,32512831957046065333,23340107057909792798,23340107057909792798,54177350844507182387,True
76,6960558,6960658,6960758,55925072658,55898129582,79472038253365363813,43345553022938137625,36126485230427226188,36126485230427226188,77087877105764402898,True
77,6960660,6960760,6960860,55898129582,55816000000,49035314890992756228,34335470698770396747,14699844192222359481,14699844192222359481,47564255444262973541,True
78,6960762,6960862,6960962,55816000000,55747009563,81523926465922131015,39194211401100653198,42329715064821477817,42329715064821477817,79078208671944467084,True
79,6960864,6960964,6961064,55747009563,55682156865,41724354136819022523,17363032192598423626,24361321944220598897,24361321944220598897,40472623512714451847,True
80,6960966,6961066,6961166,55682156865,55507000000,65244786845021012178,30062744978619150293,35182041866401861885,35182041866401861885,63287443239670381812,True
81,6961068,6961168,6961268,55507000000,55536799654,71700323532108507580,32320263225621785792,39380060306486721788,32320263225621785792,69549313826145252352,True
82,6961171,6961271,6961371,55536799654,55595000000,55376178511163391580,33964464602754745508,21411713908408646072,33964464602754745508,53714893155828489832,True
83,6961273,6961373,6961473,55595000000,55399702250,71926048982709159293,46251893234072166061,25674155748636993232,25674155748636993232,69768267513227884514,True
84,6961376,6961476,6961576,55399702250,55284000000,64444860893066555842,37370642839916914626,27074218053149641216,27074218053149641216,62511515066274559166,True
85,6961479,6961579,6961679,55284000000,55166109410,80409570482215931320,38485256951321008700,41924313530894922620,41924313530894922620,77997283367749453380,True
86,6961582,6961682,6961782,55166109410,55124186471,69511685326662267482,37248660031396469135,32263025295265798347,32263025295265798347,67426334766862399457,True
87,6961685,6961785,6961885,55124186471,55335647648,69145164120302952117,21678505793052205598,47466658327250746519,21678505793052205598,67070809196693863553,True
88,6961788,6961888,6961988,55335647648,55491578885,90950874656435824185,53264281121256672328,37686593535179151857,53264281121256672328,88222348416742749459,True
89,6961891,6961991,6962091,55491578885,55466000000,58850317275871935601,33703259321696113576,25147057954175822025,25147057954175822025,57084807757595777532,True
90,6961993,6962093,6962193,55466000000,55521479187,68374025033590221570,32265729833425418691,36108295200164802879,32265729833425418691,66322804282582514922,True
91,6962095,6962195,6962295,55521479187,55440000000,40806526160602738787,21983476082733219250,18823050077869519537,18823050077869519537,39582330375784656623,True
92,6962198,6962298,6962398,55440000000,55420000000,74495178974343409434,40592730808094586598,33902448166248822836,33902448166248822836,72260323605113107150,True
93,6962305,6962405,6962505,55420000000,55403000000,44064211787467083063,18937904032283900222,25126307755183182841,25126307755183182841,42742285433843070571,True
94,6962408,6962508,6962608,55403000000,55417316090,48638568532547001108,18969304999717805660,29669263532829195448,18969304999717805660,47179411476570591074,True
95,6962510,6962610,6962710,55417316090,55649310623,57082238867080235373,24948811497261632752,32133427369818602621,24948811497261632752,55369771701067828311,True
96,6962612,6962712,6962812,55649310623,55666709485,76242242577744435633,50642041711158692135,25600200866585743498,50642041711158692135,73954975300412102564,True
97,6962715,6962815,6962915,55666709485,55474139542,79941847751377295460,31840709126659832403,48101138624717463057,48101138624717463057,77543592318835976596,True
98,6962818,6962918,6963018,55474139542,55645602679,90103708467053809101,36406182094992644425,53697526372061164676,36406182094992644425,87400597213042194827,True
99,6962921,6963021,6963121,55645602679,55543152487,61684649938155607916,36017174243904226589,25667475694251381327,25667475694251381327,59834110440010939678,True
100,6963023,6963123,6963223,55543152487,55418522276,82917544497089570487,52303395021129632596,30614149475959937891,30614149475959937891,80430018162176883372,True
101,6963126,6963226,6963326,55418522276,55547523373,68512788228868585131,35046861889843102193,33465926339025482938,35046861889843102193,66457404582002527577,True
102,6963229,6963329,6963429,55547523373,55702637517,89020674236404411492,49735830796119358812,39284843440285052680,49735830796119358812,86350054009312279147,True
103,6963331,6963431,6963531,55702637517,55845787044,95911261342163442756,50091591941623941539,45819669400539501217,50091591941623941539,93033923501898539473,True
104,6963433,6963533,6963633,55845787044,56011477166,87733041775229151651,45180519246713937184,42552522528515214467,45180519246713937184,85101050521972277101,True
105,6963536,6963636,6963736,56011477166,55947254711,99698798001466440065,63336815125143816938,36361982876322623127,36361982876322623127,96707834061422446863,True
106,6963639,6963739,6963839,55947254711,55949257937,87729468523456917492,50136640590788084800,37592827932668832692,50136640590788084800,85097584467753209967,True
107,6963742,6963842,6963942,55949257937,55798838996,72062532449330331153,31462786667274892065,40599745782055439088,40599745782055439088,69900656475850421218,True
108,6963845,6963945,6964045,55798838996,55750000000,109439107133803141281,76105130147144315380,33333976986658825901,33333976986658825901,106155933919789047042,True
109,6963948,6964048,6964148,55750000000,55664348002,83764343299173442413,42301585531745502195,41462757767427940218,41462757767427940218,81251413000198239140,True
110,6964051,6964151,6964251,55664348002,55734191335,92726174426167626988,48339586006181199573,44386588419986427415,48339586006181199573,89944389193382598178,True
111,6964154,6964254,6964354,55734191335,55779977682,94740614195291620763,52344595027633397564,42396019167658223199,52344595027633397564,91898395769432872140,True
112,6964258,6964358,6964458,55779977682,55825093765,72058170401326431799,34044588880310745032,38013581521015686767,34044588880310745032,69896425289286638845,True
113,6964365,6964465,6964565,55825093765,55838593747,94713936232021347669,49743435633469114598,44970500598552233071,49743435633469114598,91872518145060707238,True
114,6964468,6964568,6964668,55838593747,55869000000,62579402101768966110,34575506500168616159,28003895601600349951,34575506500168616159,60702020038715897126,True
115,6964570,6964670,6964770,55869000000,55910000000,79039838636395889391,45427972525596906026,33611866110798983365,45427972525596906026,76668643477304012709,True
116,6964673,6964773,6964873,55910000000,55948710254,82476395144421886713,48080899476701596546,34395495667720290167,48080899476701596546,80002103290089230111,True
117,6964776,6964876,6964976,55948710254,55892851214,59800527522999035136,21671142037427112297,38129385485571922839,38129385485571922839,58006511697309064081,True
118,6964878,6964978,6965078,55892851214,55850376278,89854636837185213186,36121136669448304338,53733500167736908848,53733500167736908848,87158997732069656790,True
119,6964981,6965081,6965181,55850376278,56082402681,73480478987048801304,43764770934610370089,29715708052438431215,43764770934610370089,71276064617437337264,True
120,6965084,6965184,6965284,56082402681,56199944091,83251846777547825278,48684283499478691859,34567563278069133419,48684283499478691859,80754291374221390519,True
121,6965187,6965287,6965387,56199944091,56213978766,109849246955513675960,48304199384862587775,61545047570651088185,48304199384862587775,106553769546848265681,True
122,6965290,6965390,6965490,56213978766,56228331426,59919043334281916974,31603411830365327738,28315631503916589236,31603411830365327738,58121472034253459464,True
123,6965392,6965492,6965592,56228331426,56173124687,85221842319068231943,47640882635001649088,37580959684066582855,37580959684066582855,82665187049496184984,True
124,6965494,6965594,6965694,56173124687,56140033530,82516504311841554664,29687897283168190449,52828607028673364215,52828607028673364215,80041009182486308024,True
125,6965597,6965697,6965797,56140033530,56133917115,69115865536448098706,35793927141717403031,33321938394730695675,33321938394730695675,67042389570354655744,True
126,6965700,6965800,6965900,56133917115,56070013628,70749809755115443669,40878822375232194081,29870987379883249588,29870987379883249588,68627315462461980358,True
127,6965803,6965903,6966003,56070013628,55884003813,41359504159918628886,17986325890946545788,23373178268972083098,23373178268972083098,40118719035121070019,True
128,6965906,6966006,6966106,55884003813,55930000000,89690287298825096442,43491499808530653801,46198787490294442641,43491499808530653801,86999578679860343548,True
129,6966009,6966109,6966209,55930000000,55941000000,46603964120390846248,29792577484536171660,16811386635854674588,29792577484536171660,45205845196779120860,True
130,6966112,6966212,6966312,55941000000,55983000000,48068693369619851393,35825908001363880182,12242785368255971211,35825908001363880182,46626632568531255851,True
131,6966214,6966314,6966414,55983000000,55891605347,39521075921718016915,26087109323917970997,13433966597800045918,13433966597800045918,38335443644066476407,True
132,6966317,6966417,6966517,55891605347,55875800885,68235697249821675090,33643008824398790178,34592688425422884912,34592688425422884912,66188626332327024837,True
133,6966420,6966520,6966620,55875800885,55894000000,64402123763460105098,33787001218229584966,30615122545230520132,33787001218229584966,62470060050556301945,True
134,6966523,6966623,6966723,55894000000,55957000000,89644391701193746517,44400328315700162867,45244063385493583650,44400328315700162867,86955059950157934121,True
135,6966626,6966726,6966826,55957000000,55935647768,45887978926948924306,16970066507994810132,28917912418954114174,28917912418954114174,44511339559140456576,True
136,6966729,6966829,6966929,55935647768,56075719214,62909653082418116336,35421661316656032732,27487991765762083604,35421661316656032732,61022363489945572845,True
137,6966832,6966932,6967032,56075719214,56142764260,63801769155887052287,44477674242751271247,19324094913135781040,44477674242751271247,61887716081210440718,True
138,6966935,6967035,6967135,56142764260,56171054676,48630214606029304459,28978421024254962515,19651793581774341944,28978421024254962515,47171308167848425325,True
139,6967038,6967138,6967238,56171054676,56162000000,56326656846112525582,18020996172731822447,38305660673380703135,38305660673380703135,54636857140729149814,True
140,6967140,6967240,6967340,56162000000,56068000000,61150715125418235395,22301079957557123426,38849635167861111969,38849635167861111969,59316193671655688333,True
141,6967243,6967343,6967443,56068000000,56374448066,60211282052399347514,34656141122728359243,25555140929670988271,34656141122728359243,58404943590827367088,True
142,6967345,6967445,6967545,56374448066,56573290388,116009266579269609437,78611660274611537409,37397606304658072028,78611660274611537409,112528988581891521153,True
143,6967448,6967548,6967648,56573290388,56635000000,76606057969971687603,57770449484990739165,18835608484980948438,57770449484990739165,74307876230872536974,True
144,6967551,6967651,6967751,56635000000,56095434130,69996460494743814516,44486660179198526983,25509800315545287533,25509800315545287533,67896566679901500080,True
145,6967653,6967753,6967853,56095434130,55864754210,74503480400313440267,42037771373947197793,32465709026366242474,32465709026366242474,72268375988304037058,True
146,6967755,6967855,6967955,55864754210,56006000000,62743178612406066082,33586805972129217355,29156372640276848727,33586805972129217355,60860883254033884099,True
147,6967857,6967957,6968057,56006000000,56128243419,63792716482808741350,46305319067661011971,17487397415147729379,46305319067661011971,61878934988324479109,True
148,6967959,6968059,6968159,56128243419,56171883410,51640669686489373924,29548823244275407662,22091846442213966262,29548823244275407662,50091449595894692706,True
149,6968062,6968162,6968262,56171883410,56119989890,64666551802655508942,39395427655805476220,25271124146850032722,25271124146850032722,62726555248575843673,True
150,6968165,6968265,6968365,56119989890,55764952327,74430860694096065026,27717239767020537665,46713620927075527361,46713620927075527361,72197934873273183075,True
151,6968267,6968367,6968467,55764952327,55781000000,91211297659257678539,43628177495894350172,47583120163363328367,43628177495894350172,88474958729479948182,True
152,6968370,6968470,6968570,55781000000,55816560259,65773459059628703882,48308640724441341252,17464818335187362630,48308640724441341252,63800255287839842765,True
153,6968473,6968573,6968673,55816560259,55622649502,67235941648130521254,34998784802579686909,32237156845550834345,32237156845550834345,65218863398686605616,True
154,6968575,6968675,6968775,55622649502,55531583082,75286362885689256527,31154899347938081401,44131463537751175126,44131463537751175126,73027771999118578831,True
155,6968677,6968777,6968877,55531583082,55601825388,70535652323641200572,39137521289791835074,31398131033849365498,39137521289791835074,68419582753931964554,True
156,6968779,6968879,6968979,55601825388,55867674681,66681297837523801178,43354505379348790146,23326792458175011032,43354505379348790146,64680858902398087142,True
157,6968883,6968983,6969083,55867674681,55960622664,122857189051337933553,84652622059737340875,38204566991600592678,84652622059737340875,119171473379797795546,True
158,6968985,6969085,6969185,55960622664,55981000000,61274979504337966832,30140867077591937928,31134112426746028904,30140867077591937928,59436730119207827827,True
159,6969088,6969188,6969288,55981000000,56102104580,52488910752529535635,30452807122246656107,22036103630282879528,30452807122246656107,50914243429953649565,True
160,6969190,6969290,6969390,56102104580,56152552285,76148007297211374018,40026822420276555431,36121184876934818587,40026822420276555431,73863567078295032797,True
161,6969293,6969393,6969493,56152552285,56148193377,46422167872235688412,18875568790421186990,27546599081814501422,27546599081814501422,45029502836068617759,True
162,6969396,6969496,6969596,56148193377,56221915629,58003164268383339764,24219412987093142193,33783751281290197571,24219412987093142193,56263069340331839571,True
163,6969499,6969599,6969699,56221915629,56213809052,89100086112515778941,33612804939367873816,55487281173147905125,55487281173147905125,86427083529140305572,True
164,6969601,6969701,6969801,56213809052,56145000000,64374497820709693556,34388271150150440454,29986226670559253102,29986226670559253102,62443262886088402749,True
165,6969704,6969804,6969904,56145000000,56238308009,57167405621777712073,30850551909344890656,26316853712432821417,30850551909344890656,55452383453124380710,True
166,6969806,6969906,6970006,56238308009,56263000000,60325218947888054080,29818177912113672993,30507041035774381087,29818177912113672993,58515462379451412457,True
167,6969908,6970008,6970108,56263000000,56022575473,76842865964576268251,18668212016333741852,58174653948242526399,58174653948242526399,74537579985638980203,True
168,6970010,6970110,6970210,56022575473,56012679013,76013117838544956722,29418851722556283781,46594266115988672941,46594266115988672941,73732724303388608020,True
169,6970112,6970212,6970312,56012679013,56018999658,46840005620469137675,20003116733877746720,26836888886591390955,20003116733877746720,45434805451855063544,True
170,6970214,6970314,6970414,56018999658,55845746397,53017277959063053015,19376671096977207046,33640606862085845969,33640606862085845969,51426759620291161424,True
171,6970316,6970416,6970516,55845746397,55844490540,65680367271540798752,32297924722215196966,33382442549325601786,33382442549325601786,63709956253394574789,True
172,6970419,6970519,6970619,55844490540,55807000000,72805874920277319972,57004824782929219567,15801050137348100405,15801050137348100405,70621698672669000372,True
173,6970521,6970621,6970721,55807000000,55801000000,71612430678725611925,45236540347511607226,26375890331214004699,26375890331214004699,69464057758363843567,True
174,6970624,6970724,6970824,55801000000,55819560538,88022032735709944519,69847040579687346473,18174992156022598046,69847040579687346473,85381371753638646183,True
175,6970726,6970826,6970926,55819560538,55740241947,51117067432635359030,29997915870592556894,21119151562042802136,21119151562042802136,49583555409656298259,True
176,6970829,6970929,6971029,55740241947,55701661777,74836004564717269343,38861470872844182122,35974533691873087221,35974533691873087221,72590924427775751262,True
177,6970931,6971031,6971131,55701661777,55760678914,81347447114642629208,44109076076362159861,37238371038280469347,44109076076362159861,78907023701203350331,True
178,6971033,6971133,6971233,55760678914,55948014399,96560718379554577877,77469165104936966867,19091553274617611010,77469165104936966867,93663896828167940540,True
179,6971136,6971236,6971336,55948014399,56025689104,109872230952977933146,86208591108622286654,23663639844355646492,86208591108622286654,106576064024388595151,True
180,6971239,6971339,6971439,56025689104,55955000000,43242190906451231951,21331267906171080079,21910923000280151872,21910923000280151872,41944925179257694992,True
181,6971341,6971441,6971541,55955000000,55984726551,64161271911001200049,26448149364032563193,37713122546968636856,26448149364032563193,62236433753671164047,True
182,6971444,6971544,6971644,55984726551,55945215814,43329247130188003014,19105236411791329053,24224010718396673961,24224010718396673961,42029369716282362923,True
183,6971547,6971647,6971747,55945215814,55946000000,114925873456878994694,70606054194715592457,44319819262163402237,70606054194715592457,111478097253172624853,True
184,6971650,6971750,6971850,55946000000,55950133646,35269624936433245928,18465022553322986247,16804602383110259681,18465022553322986247,34211536188340248550,True
185,6971753,6971853,6971953,55950133646,56161381953,90786288444327002564,24693468460107809479,66092819984219193085,24693468460107809479,88062699790997192487,True
186,6971856,6971956,6972056,56161381953,56296012362,73188045159509629130,47744791565644192087,25443253593865437043,47744791565644192087,70992403804724340256,True
187,6971959,6972059,6972159,56296012362,56275106618,67749535676122357348,24485576241732822622,43263959434389534726,43263959434389534726,65717049605838686627,True
188,6972061,6972161,6972261,56275106618,56281053873,79574204610799794887,44051765532853662905,35522439077946131982,44051765532853662905,77186978472475801040,True
189,6972163,6972263,6972363,56281053873,56364829970,73497436870525822990,31668793033432993052,41828643837092829938,31668793033432993052,71292513764410048300,True
190,6972266,6972366,6972466,56364829970,56578385629,79528090857067445717,39810319249828391057,39717771607239054660,39810319249828391057,77142248131355422345,True
191,6972369,6972469,6972569,56578385629,56633205503,85157847442329463827,37733508670219788947,47424338772109674880,37733508670219788947,82603112019059579912,True
192,6972471,6972571,6972671,56633205503,56814989185,43363836436599087411,25082911350837039410,18280925085762048001,25082911350837039410,42062921343501114788,True
193,6972574,6972674,6972774,56814989185,57047399081,87650029470329843239,62743615640151092881,24906413830178750358,62743615640151092881,85020528586219947941,True
194,6972677,6972777,6972877,57047399081,57331494062,69745551353695959682,42013317985955646921,27732233367740312761,42013317985955646921,67653184813085080891,True
195,6972780,6972880,6972980,57331494062,57200802240,72092647975354682996,43752958771583499759,28339689203771183237,28339689203771183237,69929868536094042506,True
196,6972883,6972983,6973083,57200802240,57354140096,75590788260608865116,40056703708707710357,35534084551901154759,40056703708707710357,73323064612790599162,True
197,6972986,6973086,6973186,57354140096,57283178262,123286699657539887482,78838813149934064854,44447886507605822628,44447886507605822628,119588098667813690857,True
198,6973088,6973188,6973288,57283178262,56970135119,59088993742163401846,26018202763289999636,33070790978873402210,33070790978873402210,57316323929898499790,True
199,6973191,6973291,6973391,56970135119,57005220946,132506809627389351501,61868467338729496375,70638342288659855126,61868467338729496375,128531605338567670955,True
200,6973294,6973394,6973494,57005220946,56965000000,48735752384049276286,31646440163591210117,17089312220458066169,17089312220458066169,47273679812527797997,True
201,6973396,6973496,6973596,56965000000,56767477227,60030284009804630461,22936779918331775279,37093504091472855182,37093504091472855182,58229375489510491547,True
202,6973499,6973599,6973699,56767477227,56839577468,113620927286448707472,44808441176052297327,68812486110396410145,44808441176052297327,110212299467855246247,True
203,6973603,6973703,6973803,56839577468,56930493218,61274890403238059657,41357681470665506185,19917208932572553472,41357681470665506185,59436643691140917867,True
204,6973705,6973805,6973905,56930493218,56976476001,66201580636407653415,36387716505419882710,29813864130987770705,36387716505419882710,64215533217315423812,True
205,6973807,6973907,6974007,56976476001,56580946001,46963270220577189793,20932480345849083443,26030789874728106350,26030789874728106350,45554372113959874099,True
206,6973910,6974010,6974110,56580946001,56264000000,114609661130430929124,73266787385271972791,41342873745158956333,41342873745158956333,111171371296518001250,True
207,6974012,6974112,6974212,56264000000,56337471718,48696460760469564711,23558942261602523405,25137518498867041306,23558942261602523405,47235566937655477769,True
208,6974115,6974215,6974315,56337471718,56462927369,140257620989829051594,122745569080354633155,17512051909474418439,122745569080354633155,136049892360134180046,True
209,6974218,6974318,6974418,56462927369,56545000000,47695855555967796613,28624722455714764410,19071133100253032203,28624722455714764410,46264979889288762714,True
210,6974321,6974421,6974521,56545000000,56594548626,63940059235538705039,31546101723977543992,32393957511561161047,31546101723977543992,62021857458472543887,True
211,6974423,6974523,6974623,56594548626,56732184739,41508763509324848343,23529269473858218235,17979494035466630108,23529269473858218235,40263500604045102892,True
