account,played,winnings,winnings even money,average bet size
0x654befb424d2f1e3604e0c9e8d251826b6c57e10,20,4.808662678902278,3.208813548390286,1.225
0xaef8ed8c1711b6fd9e28ea15a2dfedc6e4c82221,8,4.597872044523838,5.364843370509812,0.7984315792021134
0x2a28aca203606b43aacbf169b3019b383c0df618,13,4.49187069815366,4.75027352227198,0.8797958474010545
0x41c72e975aa6d406613d5b57fa1d3d012a012c17,207,4.478574689861292,10.001435167691511,0.3638393666669651
0xa938b301d703596d7af253caea0fb86da15a6c33,480,4.421058311817835,13.106004675057502,0.17973145833333334
0x33a68ac0fd4245ebd8834ebd6cacb5d6827093b8,54,4.393556931560762,11.475858233636778,0.38240740740740753
0x6fc8a3eb1774510969e52558e55ce274a27cea46,3,4.291745575362796,4.100909958674753,0.955694679358638
0x4d090c9fd8be63efb1b7b036e6feb9ccacbe9840,103,3.967437802541539,16.828243257268223,0.20464077669902878
0x0c64ec0f4cfc5e79f33f106b98938116602d2e76,133,3.938883753470348,6.723554043077384,0.17960154837707848
0x955057521cc64532f5272db23102c3e0f77b3c5b,258,3.932373357956475,38.49987642065631,0.07551106176390236
0xb60ff673499df1aaef840edc127a37fb660d2039,295,3.9111953075342685,18.198963492164395,0.42500961498209283
0xa14ec2e84ee6a4bd6b73acd1a2c71d7bc4b78bd9,114,3.9065989373935492,-8.792026469722881,0.449581668414941
0x22441cb61b172d8c9f76ab1346556a647931360e,19,3.8774383618994257,3.6971507048957957,1.1842105263157894
0x5212ed9ae2c1c94611fe4cf576f4fe415b2b9d30,66,3.866800890708846,6.317489078335353,0.4010968662089882
0x8e9f2580a5280a54df500447d16585d6adda20b4,502,3.8167576550166036,21.11752779278385,0.2537796652235246
0xfcbe09d3e4e27d34a7eae8ae2a6501ed4c6a4f7d,186,3.6614037007318916,7.322807401463783,0.5
0xa8ed98ae62738a791ef5f9fd41819a9f038b865a,15,3.645913827555775,5.903793285761831,0.42043142823740065
0x048a209bb5a694d8fd4fd45b9003bc74cec97d34,28,3.549740145844112,9.683525407510128,0.3773749698991796
0x7ea64c87541147dcfa3224458a2f800a3ca14415,40,3.479071836881195,11.23005839466543,0.5825
0x73f2b841ad7717d48e4f01a350dc274d663f44bf,4,3.368169471587799,0.5351440752581367,3.3322705726977238
0xb63266d2de2049ebc4d200259faed9e7e82c9e67,230,3.298762928034904,0.6723370760029537,0.1995977540973781
0xc418a069882b192f4ce090318e16f8964a80d324,28,3.2266515381406626,3.8519833289241383,0.5416071428571428
0x5ba2a0d858bf9c886df5b1e101831853508fd84d,156,2.9101648440439627,12.496934586711163,0.1644060385725933
0x1cfb1fbddd3fb56d5b7dc6809f17557ed46f7bd2,10,2.8760299699298155,0.776043098010625,0.7087860177339502
0x8b048bb0ab52b7709f94018d72ce9b7a6bc28daf,9,2.873363317425504,1.2203127326214895,1.2222222222222223
0xc44c1d215b4a327d4036cd507b4b58d53b7f499c,23,2.8672682107183194,-1.2548229865242455,1.826086956521739
0xb751eb851729e81523d5c36d12a71fbc4138ba0c,326,2.851884203782513,-1.2140514265527167,0.46101478035559235
0xf5aaf069ea3f2791558ea026df3f7dbc94430f07,53,2.788189650490859,3.382749797286989,0.4846732347692613
0x7ebd397b693249e6b4666dbab4d7facf8b10d6d3,253,2.7603255069199037,13.080569805994834,0.32504644412106876
0xe0a9ac905b914056623eaad4a017578a85d675ad,97,2.7573407281146234,1.1384342760015809,0.0968041237113401
0x5616ee15a593dab14dfcac05055c58f23f560e05,418,2.689993433718754,22.143529080107033,0.3855861244019133
0x61199f2d1c0adaaa4b0bbc2eceeaa0d96b3d4403,6,2.639846648545313,0.5766668997873223,0.9746140956357848
0x79b02f2c162f6e0d468c3644e93af38e0d09562f,9,2.610614014748284,2.8564926761630334,1.062406473765453
0xa417fba85eae44393515ec0545127ab5f35debb0,6,2.5656719080675487,2.793023139840155,0.6191333227972359
0x77ef5e3fe5dc6a0889bff0239480f6faeb91a095,229,2.5129257740034836,0.0905444196047851,0.10786462882096054
0xd4f9c72aab6ff4f7615faabbfccecd3017602d4e,38,2.5111472972124234,4.185245495354039,0.6000000000000003
0xdcabeb3b8b790453b539449de68ba5f6f3abdf96,88,2.5041179129966293,17.36861994761677,0.20426707257240231
0xbc467d225267fe2a155f93608aa0568d639cf84c,461,2.4977604239952074,8.080739817500328,0.14574698481561876
0x73d254b5469b9049e22a86ea696e0eceb1626daa,49,2.453926315851078,11.66894397807049,0.20612244897959175
0xbf5042e102c4a54ca777e2c571fe2936b5ab59f0,319,2.440579246774923,-23.663910261067414,0.11752664576802443
0x32000c2c0de433d30fc2cb68c7c11a293bbb84e2,11,2.440567637764442,1.7536716255632312,1.0514573673850454
0x93b193c65974ccdb6f180934cadf9d3a3cdf3234,38,2.418561892627145,9.235943352128135,0.32578947368421063
0x8459a53c51bc8706dc94971ca7dcda46b288fad2,157,2.4019489558458185,12.139200225660309,0.15361639715130745
0xa321e279051c4805f1bd16ec8e90c906c8b16b7e,60,2.348804667999386,-3.2943176742525657,0.34034583242211186
0x3146986757b2ba2685da69b25bf722621170e123,421,2.318479666920592,20.473391718186416,0.08626374448276808
0x05932e9608f32c461b85c472d0e8bdbf3eaaa5f1,66,2.299189672124315,7.28447518943317,0.20577454061524558
0x92c4edc1ec11bbcf53584681ec7b3806e8d6f2a1,20,2.2795234470542183,0.42629462782957517,0.6020966538869592
0xd5fcbac29e0f0b8b2629825ed4c9ad285f2e0cb3,106,2.249236138125274,3.450373749291427,0.1310543168867925
0xc7b9e20d2920b7d062223f02561cc53c01d303ad,122,2.2490544085828135,1.7211250178669433,0.2082786885245902
0x8748e2e251ef2bbe2a47456f75795d0cf59ede7e,9,2.236732945112811,3.079752854312519,1.1470806225584944
0x73e08073677447d37ec67754de936947452c1503,8,2.2348692304373134,4.087618246118518,0.6008748024226755
0x9d2958a20fa033c1ae2b5cbf632af2dd90d84772,49,2.2328927445839915,7.490393144368925,0.18263536423195606
0x2ddbca86af454a40f948032d72c8050e9edb6f26,53,2.223841180790452,13.830879233688322,0.2615872612411968
0x30837d28818af986516fb1da7608879f3d27aea9,211,2.192196464621202,3.5552913632944048,0.19449147974904862
0xb52e3f77602ece5374cfe0007c36d0fad3b8a614,84,2.1901599441021116,5.19241664196289,0.157738095238095
0x21bdbc176987dd5ef524de69bdf4a154c7a5e2e9,4,2.1556608499116825,3.2691607287010145,0.38000000000000006
0xef9f213368a49ef1a5f3766c139a82c931a07358,7,2.1449517105079283,2.5791259161107947,0.5444103859404452
0x71b6678cabf0fce6613cb0877e3df2f05e9f7ddb,293,2.140535104899951,-6.79174828159488,0.13585578124597358
0x533a0dd8e4d16e3ea4e9fc580aa09a14cb849429,271,2.1080894305489557,14.080752206904547,0.13313914173618507
0x3f44894ea455a00646a82566bc5ee5ccf7f75cae,256,2.094582145863459,16.944433299868646,0.10631542563266168
0x3dacedb985754a347cee5e313584ff8c328841a7,75,2.0632165117319996,3.831968489235469,0.7968958229036527
0xad4f3065d66a531996215b743e02aea2347c39fa,107,2.0465567752934586,-4.292510380003604,0.1565494455510189
0xc85a7d2afb3c380fee80f13de217a77afa988a99,203,2.045912949729041,10.156392219053235,0.056492511635669006
0xa7ada231b7cc9b9ad3d7dc100577313d488e125e,8,2.041535925662444,0.7486164420126302,1.4375
0x5a0fef697014f2d57c00f3c8efb3042a61f696e3,29,2.0262254535715076,10.165496507151271,0.13608681120888388
0x9930d27fd0814046fa84ebd5474ad4c944b83317,20,2.0196871677194252,-0.1390189931188972,0.4069740902946034
0xb110b9e8507141c7d3f12b1c9fd3a3f4e7895112,109,1.9594906047968932,2.0167011658171488,0.09622018348623845
