account,played,winnings,winnings even money,average bet size
0x59c0599e6f142ce151654cb7a7c8bbb00ae4b0bd,5203,39.59425754989895,173.32687108468454,0.20404457044013039
0xff8df42ca2c3e24991965ee10b24071cb78b6cf5,4015,14.790571793809747,173.1703116047938,0.1316558554872581
0xfaafcc71979f982451d43d992fe491a6459ec97d,4056,2.8898126584334274,165.57034056414125,0.02362795857988189
0x9c733f7f09c070fce9fa033747eab0a5f7d6c30c,2864,26.131417198204204,165.471309376212,0.15877151267458015
0x94a8dee6084473b7b768198f39bd25599497c67d,3285,17.94747190088405,160.0853641469667,0.09132420091323899
0x0581e081d85902ee830ae9a21ae5e8841bc0fcc8,12561,39.822402282194766,159.3254458706221,0.3111583472653713
0x1bda33f2049d6d90d41c82fe35da7b1c1da3675f,6581,43.701005816016455,159.01796159365168,0.39761339898076914
0x1548a3a5011ef2b1a3c797583ffbc42d613a35b4,3823,27.98088969084103,157.57642689851968,0.21175359665184204
0x677f9c17bc490f2b36896492990a87822bc894ed,2520,6.156092750100838,157.52231953742708,0.05330512328143733
0x9ce33f20e14a7ebf667f7650ed41df5a31536c9c,5663,59.77196939880156,155.13909537264666,0.27935597739714135
0xd3535d1b78ee416bf9789d9b9160ea4f2c6b3c1a,10205,14.163700360816833,155.03239029667665,0.09424385477975478
0xacc8307baaaba6605a9d39181e3a34212cb99d9d,2801,23.112007313416086,153.5434444780511,0.10251239199261425
0x02960e46aa1bec18fc2e7f23c9c8310735a7ba13,5878,29.345435388519125,153.26316761792836,0.15030911874788552
0x06854d556395ea76c4ca5599de1650e3c4cf1737,3094,3.09828467374814,152.89568038315355,0.06753522947640593
0xbe00210b167c25558b032aa88f78c06454ea1cba,14048,131.57031406916005,150.0233059146459,0.37468269504555657
0x9a979edd654d8e3fa6eaffe999798d7377d0243c,7502,20.828069306035516,149.80027995317397,0.2726628898960225
0x48f76efeec3aae98874920ed9fd6eb8f968e5dd9,4014,31.93686018516036,149.64712192698633,0.25691729504632516
0x3cab96a6c76921237a046cff59b22c2b0a5d8871,2714,65.87630664392452,149.5246404543446,0.3327416728076643
0x9f0a50c3936b5595fa436ba97434eb9986ed94ee,2587,9.3844089484689,148.77867639845712,0.17071340028218013
0x74d48dff5420cb1f0f309ff23c41d406f38be638,6220,6.0855148118137725,147.699233545981,0.04515972668810291
0x1944a262a74bdb508172db4c5b68651d904f3ae2,2525,20.54342602549482,147.23492284052367,0.15846534653464697
0x6f2073e9d9f2e0ea859b70f6c711ea120f60bf16,3735,32.10154198282499,146.26451369879146,0.21244979919678986
0x49e0cae5a61fd84af05e735f5bc9d51bda76aef8,4572,7.764437089812417,145.146307806146,0.07715934447880597
0xe35a0ef40beaffd16376fc969d01129501473522,2538,28.721213276112415,143.8333725691859,0.2231568172554024
0x024a0a47e04264f295291bff5e6c16b6d626d662,4655,38.69413170971418,143.49036305685593,0.25233959247720655
0x9ef5ca264dc4e78eb18d2effc308d74b26beee9c,5103,1.5840908867458483,143.17584374540115,0.37299624248479535
0xabab773942f1ba8d5862f224f93156790983c5fe,2677,11.262054310269324,141.9128497820197,0.12537802764288375
0xbc467d225267fe2a155f93608aa0568d639cf84c,8878,20.13078199334717,141.6572198541775,0.20774803784636517
0x5bcb095ef00c47639592f4188073113b955db54c,2042,13.827269019715697,137.26576116403666,0.10040481722499325
0xfe4dc49847d32328a2ce335063edd7df43198972,3198,53.647778408490204,136.38831503781404,0.6254033771106672
0x54870bfc2b65fc4a4766e60aeccf50537fc48241,4909,116.05398453815502,136.09375684987634,0.5864393676719749
0x7f9a64e9471fa5c855464ec5bdeb757cc13a8a36,2308,54.33105969540859,134.9169618207382,0.36331586899917256
0x5ff7418807a18a535109fbec3999f37ec7933fb1,2016,45.055485468537995,134.90705260057396,0.27597941468253934
0x3d99f76982dc1dce866bd924a0a8ff6e1ab0f30c,5346,11.495047245213652,133.9538556644886,0.12436966642396827
0x8cef9eefbaa17779c37f6569413d0bdb02469ea9,1570,63.193122185901025,133.11758823940775,0.3158904458598714
0xc5aea340a03b78b83eaf80e7893295f0a8b26972,1861,35.0110563115494,133.0951834779268,0.25857820314932856
0xeff4fc18c0a067fceb73f23c20c44b249815470b,1891,48.932298429560085,132.86013924783205,0.2944331041776831
0x7368f8f534c41a9fdd35851767653a0a2ca446aa,2552,61.9179524795964,128.63163652056832,0.4470854623824451
0x88048d4d641c0f4742f5d8135b477ae14f5bc71a,2795,72.5166857600755,128.1435053422043,0.5181072979351163
0x7774e54add14fcc807d1ecc86e4c346eb9133bb0,21687,89.10173187650567,127.88520502935361,0.22825257850326697
0xdb06da5990dcc8295c389d24f4cb9e249116b068,3337,69.02383476925903,126.57812439334182,0.5102217560683243
0x29994ac07eaeeb507e63de1f304dbca8037b32e1,2980,74.8256766738946,123.21424674644544,0.40016100671140936
0xf08c0a1dbf5c6db9e8cbd9a89f9f4ee3987b8bce,6019,48.79955231260545,123.17111514865775,0.4839308855291566
0x96f0a7d0c30baac518e602a11586b75370959939,1905,12.273532259196738,122.73532259196413,0.09999999999999656
0xae31f952a98821d68103511643a719c2e830884f,2011,3.5142967820422584,121.56333013331924,0.04252590096376085
0x688312b0421ccc5db6007b5764ab4cfd1003a8d1,1239,40.8351122562877,120.36487767946237,0.28787774011299805
